datetime,temp,humidity,precip,windspeed,winddir,visibility,solarradiation,cloudcover,Date,Site ID,POC,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,pm25-1,
3/6/2022,14,73.5,3.244,26.5,222.2,15.5,44.8,74.6,3/6/2022,421010048,4,14.1,55,13.9,
3/7/2022,19.7,61.9,0.582,41.3,228.5,15.9,124.7,69.3,3/7/2022,421010048,4,10.1,42,14.1,
3/8/2022,7.4,40.9,0,42.4,310.2,16,183.8,66.3,3/8/2022,421010048,4,4.8,20,10.1,
3/9/2022,4.3,78.5,8.857,20.4,47.1,12.4,20,95,3/9/2022,421010048,4,8.1,34,4.8,
3/10/2022,5.9,68.3,0,14.1,21.1,14,145.2,66.2,3/10/2022,421010048,4,13.5,54,8.1,
3/11/2022,7.7,65.8,0,16.5,175.8,13.7,224.2,25.6,3/11/2022,421010048,4,14,55,13.5,
3/12/2022,2.6,74.5,11.362,43.4,314.5,10.9,37,88,3/12/2022,421010048,4,6.2,26,14,
3/13/2022,-1.3,42.2,0,34.6,260.7,16,219,48.3,3/13/2022,421010048,4,6.6,28,6.2,
3/14/2022,7.9,48,0,21.2,225.2,16,224.7,52.2,3/14/2022,421010048,4,9,38,6.6,
3/15/2022,12.3,46.9,0,16.9,225.8,16,221.1,44.8,3/15/2022,421010048,4,10,42,9,
3/16/2022,13.7,52.8,0,17.4,197,16,229,32.1,3/16/2022,421010048,4,18.2,64,10,
3/17/2022,11.5,86.1,4.414,18.6,37.9,9.4,51.3,91.4,3/17/2022,421010048,4,18.3,64,18.2,
3/18/2022,15.7,77.4,0,15.6,216.3,8.7,203.6,72.8,3/18/2022,421010048,4,15.7,59,18.3,
3/19/2022,18.2,69.3,2.656,28.1,198.9,16,199.8,69.8,3/19/2022,421010048,4,8.1,34,15.7,
3/20/2022,12.7,57.5,0.024,30.5,287.9,15.9,81.7,76.7,3/20/2022,421010048,4,3.5,15,8.1,
3/21/2022,12.7,37.5,0,29.3,288.6,16,247.2,11.7,3/21/2022,421010048,4,5.7,24,3.5,
3/22/2022,12.1,35.7,0,21.3,337.7,16,200.2,50.2,3/22/2022,421010048,4,4.9,20,5.7,
3/23/2022,8.1,51.1,1.219,27.6,82.8,15.2,109.8,76.7,3/23/2022,421010048,4,6.5,27,4.9,
3/24/2022,8.2,91.9,16.361,22.1,48.8,5.2,30.6,100,3/24/2022,421010048,4,7.3,30,6.5,
3/25/2022,11.2,68,2.669,25.5,282.7,14.5,190.3,81.1,3/25/2022,421010048,4,9.2,38,7.3,
3/26/2022,10.1,48.8,0,33,264.6,16,153.8,89,3/26/2022,421010048,4,5.6,23,9.2,
3/27/2022,4.5,46.1,0,35.2,286.5,15.9,101,65.7,3/27/2022,421010048,4,2.9,12,5.6,
3/28/2022,-1.4,35.3,0,36.6,303.7,16,192.3,57.3,3/28/2022,421010048,4,4.1,17,2.9,
3/29/2022,1,34.9,0,32.5,314.8,16,258,39.8,3/29/2022,421010048,4,6.1,25,4.1,
3/30/2022,4,42.4,0,14.7,129.1,16,123.1,70.2,3/30/2022,421010048,4,7.9,33,6.1,
3/31/2022,16.3,71.1,3.418,37,186.7,15.8,70.6,91.8,3/31/2022,421010048,4,12.6,52,7.9,
4/1/2022,12.7,53.9,5.526,42.8,280.2,15.7,164,80.3,4/1/2022,421010048,4,5.8,24,12.6,
4/2/2022,8.2,40.5,0,28.3,298.5,16,269.8,55.4,4/2/2022,421010048,4,5.6,23,5.8,
4/3/2022,8.4,67.3,2.927,32.1,302,15.5,117.2,86.4,4/3/2022,421010048,4,9,38,5.6,
4/4/2022,8.5,48.6,0,26.5,289.7,16,204.2,60.7,4/4/2022,421010048,4,8.1,34,9,
4/5/2022,10.1,65.5,1.504,16.4,110.3,15.4,91.5,91.2,4/5/2022,421010048,4,10.4,43,8.1,
4/6/2022,10.8,87.3,26.198,30.4,53.9,12.5,55.2,100,4/6/2022,421010048,4,6,25,10.4,
4/7/2022,10.5,91.4,33.144,25.1,80.3,8,24.1,100,4/7/2022,421010048,4,4.3,18,6,
4/8/2022,12.6,59.4,1.239,20.8,250.8,15.9,277.8,37.2,4/8/2022,421010048,4,6,25,4.3,
4/9/2022,10.2,67.9,5.105,22.7,278.1,15.2,198.7,89.7,4/9/2022,421010048,4,5.3,22,6,
4/10/2022,8.8,46.8,0,32.3,299,16,128.5,76.3,4/10/2022,421010048,4,3,13,5.3,
4/11/2022,9.8,47.8,0,21.1,255.4,16,302,40.5,4/11/2022,421010048,4,4.8,20,3,
4/12/2022,15.2,59.1,0.06,19,315.9,16,328.3,57.9,4/12/2022,421010048,4,6.4,27,4.8,
4/13/2022,19.3,64.2,0,18.5,168,16,310.5,57,4/13/2022,421010048,4,14.7,56,6.4,
4/14/2022,22.1,57.5,2.751,24.9,242.6,15.9,324.3,63.1,4/14/2022,421010048,4,11.3,47,14.7,
4/15/2022,15.6,38.9,0,27.4,250.6,16,307.2,25.7,4/15/2022,421010048,4,4.6,19,11.3,
4/16/2022,16.7,45,0.725,24.5,228.8,16,251.1,66.8,4/16/2022,421010048,4,5.2,22,4.6,
4/17/2022,8.6,55.1,0.131,32.6,333.8,16,251.5,51.8,4/17/2022,421010048,4,4.7,20,5.2,
4/18/2022,5.5,63,5.939,34,79.6,13.8,78.5,63.7,4/18/2022,421010048,4,3.2,13,4.7,
4/19/2022,7,65.4,5.398,34.1,289.5,13.5,157.8,76.4,4/19/2022,421010048,4,4,17,3.2,
4/20/2022,9.2,45.7,0,25.6,284.2,16,309.1,23.4,4/20/2022,421010048,4,4.7,20,4,
4/21/2022,12.1,57.8,0,24.7,193.7,16,197.6,67.1,4/21/2022,421010048,4,7.3,30,4.7,
4/22/2022,15.4,52.9,0,21.4,324.5,16,293.4,39.5,4/22/2022,421010048,4,8.4,35,7.3,
4/23/2022,13.9,46.9,0,12.6,112.6,16,114.5,79,4/23/2022,421010048,4,5.9,25,8.4,
4/24/2022,14.7,58.6,0,22.3,99.2,16,286.3,35.6,4/24/2022,421010048,4,7.3,30,5.9,
4/25/2022,12.2,68,0,21.2,89.3,16,104.1,88.7,4/25/2022,421010048,4,6.8,28,7.3,
4/26/2022,15.8,73.7,0.203,21.7,353.8,15.9,175.1,97.7,4/26/2022,421010048,4,8.5,35,6.8,
4/27/2022,11.4,43.1,0,33,298,16,218.8,76.2,4/27/2022,421010048,4,6.6,28,8.5,
4/28/2022,9.1,32.6,0,38.8,323.2,16,321.5,32.5,4/28/2022,421010048,4,5.9,25,6.6,
4/29/2022,11.6,21.1,0,29.2,321.2,16,324,7.4,4/29/2022,421010048,4,6.1,25,5.9,
4/30/2022,13.5,26,0,18.7,318.4,16,320.7,20.2,4/30/2022,421010048,4,6.7,28,6.1,
5/1/2022,13.9,55.3,0.06,21,213.4,16,230.6,56.2,5/1/2022,421010048,4,12.1,51,6.7,
5/2/2022,16.2,73.3,2.517,15.4,60.3,15.4,183.4,76.4,5/2/2022,421010048,4,11.2,47,12.1,
5/3/2022,16.2,70.3,0,24.9,86.6,14.7,251.2,73.7,5/3/2022,421010048,4,8.1,34,11.2,
5/4/2022,14,85,3.067,20.9,94.8,14.2,108.7,92.5,5/4/2022,421010048,4,10.1,42,8.1,
5/5/2022,18.5,61.2,0,19.2,352.2,15.8,233.3,79.8,5/5/2022,421010048,4,4.2,18,10.1,
5/6/2022,13.3,82.6,13.688,31.9,81.5,13.6,41.9,93.8,5/6/2022,421010048,4,5,21,4.2,
5/7/2022,10,87.1,23.174,40.9,53.2,10.5,28.3,100,5/7/2022,421010048,4,4.5,19,5,
5/8/2022,10.4,59.6,2.759,30.8,43.2,15.3,150.8,96.1,5/8/2022,421010048,4,5.3,22,4.5,
5/9/2022,15.1,29.8,0.262,29.3,45.9,16,329.9,35.4,5/9/2022,421010048,4,5.6,23,5.3,
5/10/2022,16.6,26.9,0,32.7,52.9,16,323.8,35.2,5/10/2022,421010048,4,6.5,27,5.6,
5/11/2022,17,47.9,0,30.7,47.8,16,214.2,45.9,5/11/2022,421010048,4,10.7,45,6.5,
5/12/2022,18.5,74.4,0,20,74.5,16,223,63.9,5/12/2022,421010048,4,7.1,30,10.7,
5/13/2022,18.9,89.5,6.207,15.8,69.3,11.3,142.5,98.5,5/13/2022,421010048,4,5.8,24,7.1,
5/14/2022,19.4,93.4,3.976,11.7,90,9.2,62.4,99.9,5/14/2022,421010048,4,4.7,20,5.8,
5/15/2022,21.4,79.6,0,15.6,225.8,12.2,194,86.8,5/15/2022,421010048,4,8.2,34,4.7,
5/16/2022,21.2,78.4,4.551,27.5,235,14,171.8,69.2,5/16/2022,421010048,4,10.2,43,8.2,
5/17/2022,20.6,48,0,33.2,280.3,16,270.3,18.3,5/17/2022,421010048,4,5.5,23,10.2,
5/18/2022,18.4,45.2,0,19.7,282.7,16,507.4,46,5/18/2022,421010048,4,3.8,16,5.5,
5/19/2022,18.4,78.2,11.509,18.5,288.6,14.2,427.9,78.7,5/19/2022,421010048,4,9.3,39,3.8,
5/20/2022,21.9,79.5,4.316,23.4,111,15,309.2,62.6,5/20/2022,421010048,4,13.3,54,9.3,
5/21/2022,26.7,68.5,0,21.5,217.2,12.1,547.4,56,5/21/2022,421010048,4,18.6,65,13.3,
5/22/2022,27,66,0.478,22.7,234.6,15.9,475.5,51.4,5/22/2022,421010048,4,11.8,49,18.6,
5/23/2022,20.8,53.5,0.209,25.7,356.2,16,419.5,69.7,5/23/2022,421010048,4,4.3,18,11.8,
5/24/2022,18.3,58.7,0.281,21.8,98.8,16,225.7,96.3,5/24/2022,421010048,4,4.2,18,4.3,
5/25/2022,17.7,58.6,0,18.3,88.9,16,298.1,64.5,5/25/2022,421010048,4,4.8,20,4.2,
5/26/2022,18.1,71.6,0,16.1,137.8,15.4,188,89.4,5/26/2022,421010048,4,6.5,27,4.8,
5/27/2022,20.9,88.7,6.545,21.5,179.3,12,95.8,96.6,5/27/2022,421010048,4,6.5,27,6.5,
5/28/2022,21.9,75.4,17.419,35.1,268.4,15.5,238.5,79.6,5/28/2022,421010048,4,6.2,26,6.5,
5/29/2022,22.7,58.9,0,13.7,293.7,16,293.1,54,5/29/2022,421010048,4,7.3,30,6.2,
5/30/2022,25.1,65,0,17.5,225.7,15.9,331.8,26.5,5/30/2022,421010048,4,10.3,43,7.3,
5/31/2022,28.7,56.9,0,21.4,275.6,16,337.5,31.1,5/31/2022,421010048,4,13.4,54,10.3,
6/1/2022,24.2,69.8,0,20,93.4,16,291.2,52.3,6/1/2022,421010048,4,13.6,54,13.4,
6/2/2022,22.6,78.9,23.38,18.6,259.8,14.7,238,82.3,6/2/2022,421010048,4,10.1,42,13.6,
6/3/2022,23.1,65,0.705,20.7,319.9,13.9,236.7,69,6/3/2022,421010048,4,8.3,35,10.1,
6/4/2022,23.3,43.3,0,22.1,296.9,16,347.3,22.4,6/4/2022,421010048,4,7.5,31,8.3,
6/5/2022,21.1,37.7,0,17.8,70.5,16,352.1,20.9,6/5/2022,421010048,4,4.1,17,7.5,
6/6/2022,21.3,44.5,0,21.3,199.3,16,335.9,11.8,6/6/2022,421010048,4,5.7,24,4.1,
6/7/2022,21.7,65.4,2.057,23.1,177.3,15.8,192.7,66.1,6/7/2022,421010048,4,5.2,22,5.7,
6/8/2022,25.2,67,0.455,18.5,252.6,15.8,262.5,71.3,6/8/2022,421010048,4,9.4,39,5.2,
6/9/2022,24.5,63.5,37.813,39.1,271,14.4,282.1,69.7,6/9/2022,421010048,4,5.6,23,9.4,
6/10/2022,22.4,47.9,0.093,19.9,287.9,16,304.3,37,6/10/2022,421010048,4,6.4,27,5.6,
6/11/2022,21.1,63.4,1.079,12.1,246.4,16,97.9,71.2,6/11/2022,421010048,4,8.8,37,6.4,
6/12/2022,21.2,79.8,13.332,17.7,149.9,14.4,152.6,88.3,6/12/2022,421010048,4,9.7,40,8.8,
6/13/2022,26.2,69.9,0.285,22,256,15.4,259.2,60.9,6/13/2022,421010048,4,11.6,48,9.7,
6/14/2022,24.5,54.7,2.644,17.2,29.6,15.6,269.6,54.1,6/14/2022,421010048,4,7.7,32,11.6,
6/15/2022,24.2,61.2,0.031,21,139,16,292,31,6/15/2022,421010048,4,7.7,32,7.7,
6/16/2022,22,75.4,5.591,20.2,164.3,15.4,175.5,96.3,6/16/2022,421010048,4,5.4,23,7.7,
6/17/2022,28,57.2,0,32,271.2,15.9,311.3,53.1,6/17/2022,421010048,4,9.2,38,5.4,
6/18/2022,21.5,45.7,0,33.8,325.6,16,242.5,50.4,6/18/2022,421010048,4,4.3,18,9.2,
6/19/2022,19.2,36.4,0,33.1,322.1,16,353.9,16.8,6/19/2022,421010048,4,4.9,20,4.3,
6/20/2022,20.8,37.7,0,16.7,307.8,16,348.7,37.8,6/20/2022,421010048,4,8.4,35,4.9,
6/21/2022,22,55.9,0.194,13.7,211.4,16,177.5,60.8,6/21/2022,421010048,4,9.9,41,8.4,
6/22/2022,20.9,76.3,0.031,21.7,120.9,15.5,105.8,79.3,6/22/2022,421010048,4,15.4,58,9.9,
6/23/2022,19.8,81.7,6.237,15.8,54.5,14.9,123,94.5,6/23/2022,421010048,4,5.5,23,15.4,
6/24/2022,22.6,72.1,0.031,15.6,237,14.6,236.5,58.3,6/24/2022,421010048,4,9.6,40,5.5,
6/25/2022,26.4,63,0,14.9,229.7,15.7,280.3,25.9,6/25/2022,421010048,4,11.5,48,9.6,
6/26/2022,27,59.6,0,23.9,208.3,16,350.3,28.5,6/26/2022,421010048,4,8.6,36,11.5,
6/27/2022,24.5,78.2,4.317,22.5,219.7,15.2,82.1,86.8,6/27/2022,421010048,4,9.4,39,8.6,
6/28/2022,23,51.8,3.379,19.2,331.4,15.9,347.5,40.5,6/28/2022,421010048,4,4.8,20,9.4,
6/29/2022,24.2,58.9,0,20.9,230.5,16,313.5,35.9,6/29/2022,421010048,4,8.1,34,4.8,
6/30/2022,26.6,53.8,0,15.2,228.6,16,308.4,19.3,6/30/2022,421010048,4,11.1,46,8.1,
7/1/2022,27.8,67.1,0,23.2,220.9,15.8,247.3,41.4,7/1/2022,421010048,4,14,55,11.1,
7/2/2022,28.2,67.6,0,24.6,235,15.9,209.7,69.7,7/2/2022,421010048,4,8.5,35,14,
7/3/2022,26.8,59.5,0.803,20.2,321.8,16,271.4,53.3,7/3/2022,421010048,4,8.6,36,8.5,
7/4/2022,25.5,43.1,0,18.2,319,16,328.9,38.9,7/4/2022,421010048,4,8.8,37,8.6,
7/5/2022,25.4,67.4,2.985,25.3,204.2,15.6,178.9,74.7,7/5/2022,421010048,4,11.2,47,8.8,
7/6/2022,27.5,68.4,0.194,18.6,295.6,15.2,203.1,79.6,7/6/2022,421010048,4,8.4,35,11.2,
7/7/2022,24.5,76.9,22.07,17.7,77,14.1,162.7,92.9,7/7/2022,421010048,4,5.7,24,8.4,
7/8/2022,25.3,73.5,0.466,16.5,228.2,15.6,255.4,59,7/8/2022,421010048,4,8.8,37,5.7,
7/9/2022,23.5,78.3,1.507,15.3,70.4,15.8,98.3,81.2,7/9/2022,421010048,4,9.5,40,8.8,
7/10/2022,23.7,67.1,0,16.7,102.1,15.6,188.1,49.1,7/10/2022,421010048,4,10,42,9.5,
7/11/2022,23.9,59,0,15.9,209.5,15.9,327.2,12.4,7/11/2022,421010048,4,7.1,30,10,
7/12/2022,26.6,68.3,0,28.6,221.6,16,286.6,38.1,7/12/2022,421010048,4,8.3,35,7.1,
7/13/2022,28,57.6,0,20.2,250,16,301.6,53.9,7/13/2022,421010048,4,9,38,8.3,
7/14/2022,28.3,54.2,0,18.1,301.2,16,284,50.1,7/14/2022,421010048,4,10.1,42,9,
7/15/2022,26.2,57.8,0.911,17.8,84.3,16,264.8,54.9,7/15/2022,421010048,4,9.1,38,10.1,
7/16/2022,25.9,72.1,0.395,15.5,165.9,14.8,212.4,83.8,7/16/2022,421010048,4,12.6,52,9.1,
7/17/2022,26.1,74.2,1.82,16.2,218.1,15.4,342,85.8,7/17/2022,421010048,4,12.7,52,12.6,
7/18/2022,28.3,73.3,1.393,29.4,208.9,16,280.5,79.1,7/18/2022,421010048,4,10.7,45,12.7,
7/19/2022,28.7,60.6,0,23.7,264.6,16,444.8,39.9,7/19/2022,421010048,4,13.3,54,10.7,
7/20/2022,30,57.7,0,20.6,231.1,16,384,16,7/20/2022,421010048,4,15.9,59,13.3,
7/21/2022,30.7,61.4,0.615,26.6,232.5,16,395.7,35.9,7/21/2022,421010048,4,14,55,15.9,
7/22/2022,30.8,51.7,0,25.9,244.5,16,388.5,27.9,7/22/2022,421010048,4,13.7,54,14,
7/23/2022,31.4,51.5,0,19.4,233.1,16,447.9,30.6,7/23/2022,421010048,4,15.3,58,13.7,
7/24/2022,31,54.4,0,26.3,222.6,16,412,44.2,7/24/2022,421010048,4,13,53,15.3,
7/25/2022,29.7,68,2.594,28.5,223.3,16,178.5,57.8,7/25/2022,421010048,4,12.4,52,13,
7/26/2022,25.7,59.4,0,16.1,290.7,16,118.3,66.2,7/26/2022,421010048,4,7.2,30,12.4,
7/27/2022,27.1,61.9,0.06,17.2,225.5,16,259.1,81.7,7/27/2022,421010048,4,10.4,43,7.2,
7/28/2022,28.5,70.8,9.299,37,244.9,15.2,265.2,75,7/28/2022,421010048,4,9.6,40,10.4,
7/29/2022,26.3,73.1,2.22,16.5,273,15.7,190.3,67.5,7/29/2022,421010048,4,10.8,45,9.6,
7/30/2022,27.4,54,0,23.3,302.1,16,357.8,50.6,7/30/2022,421010048,4,6.6,28,10.8,
7/31/2022,26.4,59,0.663,16.3,235.7,15.9,283.5,65.2,7/31/2022,421010048,4,6.3,26,6.6,
8/1/2022,23.1,81.2,6.705,12.8,348.6,14.1,171.2,86.7,8/1/2022,421010048,4,7.5,31,6.3,
8/2/2022,27.8,65.3,0.44,22.8,255.2,15.7,342.5,39.3,8/2/2022,421010048,4,10,42,7.5,
8/3/2022,28.2,53.3,0,18.7,256.9,16,385,16.7,8/3/2022,421010048,4,8.4,35,10,
8/4/2022,29.2,64.9,1.026,21.9,225.5,15.4,347.3,26.2,8/4/2022,421010048,4,13.7,54,8.4,
8/5/2022,27.4,72.1,1.867,16.6,239.5,15.9,265.1,64.6,8/5/2022,421010048,4,8.6,36,13.7,
8/6/2022,27.9,71.2,0.033,20.5,214.3,16,299.4,66.1,8/6/2022,421010048,4,6.3,26,8.6,
8/7/2022,29.8,66.5,0,30.1,216.8,16,352.8,52.8,8/7/2022,421010048,4,5.4,23,6.3,
8/8/2022,30.4,66.4,0,26.4,223.2,16,337.8,40.1,8/8/2022,421010048,4,7.4,31,5.4,
8/9/2022,30.7,67.2,5.3,24,242.3,15.6,323.5,42.3,8/9/2022,421010048,4,10,42,7.4,
8/10/2022,28.9,65.4,0.225,13.3,294.8,15.9,217,65.5,8/10/2022,421010048,4,7.3,30,10,
8/11/2022,27.6,64.6,22.966,16.4,289.7,15.2,265.5,69.5,8/11/2022,421010048,4,7.7,32,7.3,
8/12/2022,26.2,42.3,0,21.1,356.5,16,310.8,52.2,8/12/2022,421010048,4,5.1,21,7.7,
8/13/2022,23.2,42.8,0,20.4,3.7,16,358.8,19.9,8/13/2022,421010048,4,4.3,18,5.1,
8/14/2022,23.7,55.8,0,16.4,201.8,16,385.5,57.3,8/14/2022,421010048,4,4.9,20,4.3,
8/15/2022,23.4,57.1,0,19.7,96.8,16,335.3,51.6,8/15/2022,421010048,4,5.3,22,4.9,
8/16/2022,23.1,57,0,23.5,69.1,16,370.9,43.2,8/16/2022,421010048,4,6,25,5.3,
8/17/2022,24,57.7,0,14.9,97,16,343,57.8,8/17/2022,421010048,4,7.3,30,6,
8/18/2022,24.5,55.8,0,20.1,261.6,16,437,19.8,8/18/2022,421010048,4,8.3,35,7.3,
8/19/2022,26.5,56.4,0,19.4,235.1,16,438.8,29.4,8/19/2022,421010048,4,10,42,8.3,
8/20/2022,27.6,57.5,0,20.1,203.2,16,349.4,44.9,8/20/2022,421010048,4,10.1,42,10,
8/21/2022,25,74.6,0.462,18.4,138.9,15.9,150.4,65.3,8/21/2022,421010048,4,6.7,28,10.1,
8/22/2022,25.5,81.2,9.489,22.9,142.4,15.1,197.3,89.9,8/22/2022,421010048,4,5.1,21,6.7,
8/23/2022,25.6,69.6,0.015,21.8,277.1,15.4,213,57.6,8/23/2022,421010048,4,6.2,26,5.1,
8/24/2022,26.7,57.7,0,18.5,288.2,16,262.2,20.7,8/24/2022,421010048,4,9.5,40,6.2,
8/25/2022,27.1,53.9,0,14.4,231.1,16,234.4,34.1,8/25/2022,421010048,4,13.1,53,9.5,
8/26/2022,28.3,62.3,0,23.7,230,15.8,241,47.7,8/26/2022,421010048,4,18,63,13.1,
8/27/2022,27.8,61.4,0,15.9,32.8,15.9,237.6,53.7,8/27/2022,421010048,4,13.8,55,18,
8/28/2022,26.4,76.4,0,23.8,96.6,15,180,79.1,8/28/2022,421010048,4,13.6,54,13.8,
8/29/2022,27.4,71.7,0.2,17.4,173.9,13.3,260.2,52.8,8/29/2022,421010048,4,8.3,35,13.6,
8/30/2022,28,72.4,10.315,23.3,204.1,15.8,222.6,74.1,8/30/2022,421010048,4,7.1,30,8.3,
8/31/2022,25.4,61.3,0,24.2,282.7,15.9,214,33,8/31/2022,421010048,4,7.9,33,7.1,
9/1/2022,25.4,48.4,0,22,276,16,269.3,10.7,9/1/2022,421010048,4,7.5,31,7.9,
9/2/2022,22.8,53.7,0,15.1,65,16,259.6,28,9/2/2022,421010048,4,4.5,19,7.5,
9/3/2022,24,70.5,0,13.2,110.6,16,212,65.4,9/3/2022,421010048,4,6,25,4.5,
9/4/2022,26.4,67.2,0,17.1,222.9,16,238.3,61,9/4/2022,421010048,4,8.2,34,6,
9/5/2022,26.5,65,0.062,16.9,187.1,16,182,76.3,9/5/2022,421010048,4,7.9,33,8.2,
9/6/2022,22.9,87.9,36.479,20.8,94.2,12.7,37.9,99.4,9/6/2022,421010048,4,5.1,21,7.9,
9/7/2022,21.4,83.6,2.949,18.7,38.8,15.2,53.2,100,9/7/2022,421010048,4,5.9,25,5.1,
9/10/2022,22.1,68.8,0,12.4,229.5,15.8,224.5,32.6,9/10/2022,421010048,4,8.7,36,5.9,
9/11/2022,22.6,84.5,9.528,14.4,104.1,13.1,50.5,94.9,9/11/2022,421010048,4,6.7,28,8.7,
9/12/2022,25.5,80.5,1.686,10.1,228.7,15.3,157.9,90.7,9/12/2022,421010048,4,6.1,25,6.7,
9/13/2022,25.1,68.3,0.241,30.8,258.4,15.1,187.8,61.7,9/13/2022,421010048,4,7,29,6.1,
9/14/2022,22.2,58.7,0,20.2,291.6,16,249,17.9,9/14/2022,421010048,4,7.3,30,7,
9/15/2022,21.2,55.4,0,25.1,333.3,16,248,6.7,9/15/2022,421010048,4,6.9,29,7.3,
9/16/2022,19.6,56.9,0,14.6,300.1,16,223.1,14.6,9/16/2022,421010048,4,6.2,26,6.9,
9/17/2022,22.3,63.9,0,13,172.6,15.9,223,45.2,9/17/2022,421010048,4,7.7,32,6.2,
9/18/2022,23.4,65.7,0,22.1,227.5,16,227.4,26.2,9/18/2022,421010048,4,7.3,30,7.7,
9/19/2022,24.4,67.8,0.201,31.6,242.1,15.8,187.9,39.8,9/19/2022,421010048,4,13.2,53,7.3,
9/20/2022,23.6,61.4,0,24.5,301.1,15.7,225.2,31.1,9/20/2022,421010048,4,9.6,40,13.2,
9/21/2022,22.7,63.8,0,17.1,242.9,15.8,220.1,37.6,9/21/2022,421010048,4,8.6,36,9.6,
9/22/2022,21.4,69.1,1.11,30.2,287.6,15.5,85,57,9/22/2022,421010048,4,8,33,8.6,
9/23/2022,15.3,45.8,0,33.3,329.8,16,244.4,22,9/23/2022,421010048,4,3.8,16,8,
9/24/2022,14.7,54.3,0,22.3,266.6,16,203.3,39.1,9/24/2022,421010048,4,4.5,19,3.8,
9/25/2022,18.3,74.4,4.316,19,212.5,15.7,121.6,79.8,9/25/2022,421010048,4,6.3,26,4.5,
9/26/2022,20.4,58.8,0.031,26.6,247.5,16,184.3,50.4,9/26/2022,421010048,4,5.3,22,6.3,
9/27/2022,18.6,48.3,0,28.7,257.1,16,209.8,42.3,9/27/2022,421010048,4,7.5,31,5.3,
9/28/2022,16.2,60.1,0,22.1,303.1,16,217,31.4,9/28/2022,421010048,4,5.6,23,7.5,
9/29/2022,16.4,59,0,23.5,12.9,16,223.8,38.6,9/29/2022,421010048,4,4.6,19,5.6,
9/30/2022,14.8,66.2,0.443,24.1,44.9,16,88.1,66.2,9/30/2022,421010048,4,5.8,24,4.6,
10/1/2022,14.7,89,21.692,34.5,44.8,11.5,40.1,99.8,10/1/2022,421010048,4,5.1,21,5.8,
10/2/2022,13.4,86.9,42.434,35.7,38.4,11.2,17.7,100,10/2/2022,421010048,4,4.5,19,5.1,
10/3/2022,9.5,80.2,12.69,28.3,18.6,15.1,44.5,98.8,10/3/2022,421010048,4,3.4,14,4.5,
10/4/2022,10.1,89,13.938,26.4,5.4,10.6,29.5,100,10/4/2022,421010048,4,2.5,10,3.4,
10/5/2022,15,86,0.605,28,12.3,14.7,51.9,96.8,10/5/2022,421010048,4,3.1,13,2.5,
10/6/2022,17.6,65,0,11.4,274.2,15.7,205.4,30,10/6/2022,421010048,4,7.6,32,3.1,
10/7/2022,19.1,64.6,0.031,20.2,263.8,15.8,263,25.3,10/7/2022,421010048,4,12.7,52,7.6,
10/8/2022,13,55.9,0.979,22.1,314.3,16,319.1,46.5,10/8/2022,421010048,4,5,21,12.7,
10/9/2022,11.7,58.3,0,22.7,262.4,15.9,206,1.5,10/9/2022,421010048,4,9,38,5,
10/10/2022,12.9,61.7,0,15.8,241.9,16,198.9,5.9,10/10/2022,421010048,4,10.9,45,9,
10/11/2022,15,63.8,0,13.3,232.8,15.9,192.7,6.3,10/11/2022,421010048,4,12.9,53,10.9,
10/12/2022,15.4,69.7,0,17.9,188.3,15.5,175.5,44.1,10/12/2022,421010048,4,10.2,43,12.9,
10/13/2022,18.1,85.1,10.029,19.6,153.2,15,42.3,99.6,10/13/2022,421010048,4,5.8,24,10.2,
10/14/2022,15.1,64.4,5.433,12.5,308.5,15.3,179.8,49.9,10/14/2022,421010048,4,9.3,39,5.8,
10/15/2022,14.8,68.4,0,22.6,183,15.8,185.3,15.5,10/15/2022,421010048,4,13,53,9.3,
10/16/2022,14,67.4,0,10.7,310.4,15.4,125.3,51.2,10/16/2022,421010048,4,11.1,46,13,
10/17/2022,15.3,80.7,10.312,18.8,211.3,15.3,109,88.8,10/17/2022,421010048,4,10,42,11.1,
10/18/2022,10,56,0,18.4,283.6,16,200.4,41.5,10/18/2022,421010048,4,6.5,27,10,
10/19/2022,8.7,58.3,0,32,240.2,16,131.2,35.5,10/19/2022,421010048,4,4.7,20,6.5,
10/20/2022,10.4,55.4,0,29,226.8,16,186.5,12.6,10/20/2022,421010048,4,6.1,25,4.7,
10/21/2022,11.2,61.6,0,13.6,237.7,15.6,184.2,4.7,10/21/2022,421010048,4,11.9,50,6.1,
10/22/2022,12.3,71,0,6,38.4,15.6,172.9,21.2,10/22/2022,421010048,4,16.3,60,11.9,
10/23/2022,13.9,77.4,1.867,24.9,37.6,15.3,49.4,92.1,10/23/2022,421010048,4,10.4,43,16.3,
10/24/2022,14.4,92.4,14.585,18.7,35.6,10.5,34.7,100,10/24/2022,421010048,4,8.1,34,10.4,
10/25/2022,17.9,92.9,0.259,8.9,77.1,7.8,125.3,99.3,10/25/2022,421010048,4,6.9,29,8.1,
10/26/2022,17.5,92.6,0.122,18,214.8,7.7,51.9,91.9,10/26/2022,421010048,4,7.2,30,6.9,
10/27/2022,14.8,59.8,0,27.5,336.3,15.9,173.4,13.8,10/27/2022,421010048,4,4.6,19,7.2,
10/28/2022,10.3,62,0,19,44.1,16,128.7,39.7,10/28/2022,421010048,4,6.1,25,4.6,
